record_type,adv_id,legal_adviser_name,business_name,crd_number,sec_number,firm_type,registration_status,registration_date,last_adv_filing_date,city,state,country,phone,reported_website,vc_signal_strength,vc_signal_reason,new_to_snapshot,feed_date,source_url,iapd_url,linkedin_company_search_url,linkedin_people_search_url,website_search_url,verification_status,freshness_bucket
adv_signal,adv-300860,JNE PARTNERS LLP,JNE PARTNERS LLP,300860,802-114905,ERA,ACTIVE,2019-02-27,2026-06-18,LONDON,,United Kingdom,44 20 7070 2550,https://www.jnepartners.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300860,https://www.linkedin.com/search/results/companies/?keywords=JNE+PARTNERS+LLP,https://www.linkedin.com/search/results/people/?keywords=JNE+PARTNERS+LLP+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=JNE+PARTNERS+LLP+venture+capital,unresolved,older_registration
adv_signal,adv-287982,"HEMI VENTURES, LLC","HEMI VENTURES, LLC",287982,802-114901,ERA,ACTIVE,2019-02-26,2026-03-30,,,,628-333-5518,HTTP://WWW.HEMI.VC,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/287982,https://www.linkedin.com/search/results/companies/?keywords=HEMI+VENTURES%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=HEMI+VENTURES%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=HEMI+VENTURES%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300686,OPTIMAS CAPITAL LIMITED,OPTIMAS CAPITAL LIMITED,300686,802-114894,ERA,ACTIVE,2019-02-25,2026-03-25,HONG KONG,,Hong Kong,+852 3589 6379,https://www.optimascap.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300686,https://www.linkedin.com/search/results/companies/?keywords=OPTIMAS+CAPITAL+LIMITED,https://www.linkedin.com/search/results/people/?keywords=OPTIMAS+CAPITAL+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=OPTIMAS+CAPITAL+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-300648,BLACKSHEEP FUND MANAGEMENT LTD.,BLACKSHEEP FUND MANAGEMENT LTD.,300648,802-114881,ERA,ACTIVE,2019-02-22,2026-03-18,"BLACKROCK, CO. DUBLIN",,Ireland,+353 1 566 8194,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300648,https://www.linkedin.com/search/results/companies/?keywords=BLACKSHEEP+FUND+MANAGEMENT+LTD.,https://www.linkedin.com/search/results/people/?keywords=BLACKSHEEP+FUND+MANAGEMENT+LTD.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BLACKSHEEP+FUND+MANAGEMENT+LTD.+venture+capital,unresolved,older_registration
adv_signal,adv-298738,"FARRINGDON CAPITAL, LTD.","FARRINGDON CAPITAL, LTD.",298738,802-114861,ERA,ACTIVE,2019-02-19,2026-03-23,LONDON,,United Kingdom,203915174,https://www.farringdon-capital.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/298738,https://www.linkedin.com/search/results/companies/?keywords=FARRINGDON+CAPITAL%2C+LTD.,https://www.linkedin.com/search/results/people/?keywords=FARRINGDON+CAPITAL%2C+LTD.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FARRINGDON+CAPITAL%2C+LTD.+venture+capital,unresolved,older_registration
adv_signal,adv-299679,"GONDOR ADVISORS, LLC","GONDOR ADVISORS, LLC",299679,802-114846,ERA,ACTIVE,2019-02-14,2026-03-31,ATLANTA,GA,United States,929-888-3614,https://www.gondorcap.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/299679,https://www.linkedin.com/search/results/companies/?keywords=GONDOR+ADVISORS%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=GONDOR+ADVISORS%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=GONDOR+ADVISORS%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-299860,WINDHAM CAPITAL PARTNERS LLC,WINDHAM CAPITAL PARTNERS LLC,299860,802-114839,ERA,ACTIVE,2019-02-14,2025-07-17,NEW YORK,NY,United States,212-235-1091,https://twitter.com/windhamvp,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/299860,https://www.linkedin.com/search/results/companies/?keywords=WINDHAM+CAPITAL+PARTNERS+LLC,https://www.linkedin.com/search/results/people/?keywords=WINDHAM+CAPITAL+PARTNERS+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=WINDHAM+CAPITAL+PARTNERS+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-286422,"ADMIRAL CAPITAL PARTNERS, LLC","ADMIRAL CAPITAL PARTNERS, LLC",286422,802-114828,ERA,ACTIVE,2019-02-12,2026-02-19,,,,704-552-3592,https://www.admirallp.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/286422,https://www.linkedin.com/search/results/companies/?keywords=ADMIRAL+CAPITAL+PARTNERS%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=ADMIRAL+CAPITAL+PARTNERS%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ADMIRAL+CAPITAL+PARTNERS%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300695,"VENSANA CAPITAL MANAGEMENT, LLC","VENSANA CAPITAL MANAGEMENT, LLC",300695,802-114814,ERA,ACTIVE,2019-02-08,2026-03-16,EDINA,MN,United States,(612) 217-8688,https://www.vensanacap.com/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300695,https://www.linkedin.com/search/results/companies/?keywords=VENSANA+CAPITAL+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=VENSANA+CAPITAL+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=VENSANA+CAPITAL+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300598,FALKO RAOF GP II LIMITED,FALKO RAOF GP II LIMITED,300598,802-114796,ERA,ACTIVE,2019-02-05,2026-03-27,ST. HELIER,,Jersey,+44 1534 710274,https://www.linkedin.com/company/falko-regional-aircraft/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300598,https://www.linkedin.com/search/results/companies/?keywords=FALKO+RAOF+GP+II+LIMITED,https://www.linkedin.com/search/results/people/?keywords=FALKO+RAOF+GP+II+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FALKO+RAOF+GP+II+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-163789,"OSMIUM PARTNERS, LLC","OSMIUM PARTNERS, LLC",163789,802-114792,ERA,ACTIVE,2019-02-04,2026-03-31,SAN ANSELMO,CA,United States,415-785-7703,HTTP://WWW.OSMIUMPARTNERS.COM,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/163789,https://www.linkedin.com/search/results/companies/?keywords=OSMIUM+PARTNERS%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=OSMIUM+PARTNERS%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=OSMIUM+PARTNERS%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300259,BLUE COLIBRI CAPITAL S.A R.L.,BLUE COLIBRI CAPITAL S.A R.L.,300259,802-114791,ERA,ACTIVE,2019-02-04,2026-03-16,"LUXEMBOURG, LUXEMBOURG",,Luxembourg,352-282-250-01,http://www.bluecolibri.lu/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300259,https://www.linkedin.com/search/results/companies/?keywords=BLUE+COLIBRI+CAPITAL+S.A+R.L.,https://www.linkedin.com/search/results/people/?keywords=BLUE+COLIBRI+CAPITAL+S.A+R.L.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BLUE+COLIBRI+CAPITAL+S.A+R.L.+venture+capital,unresolved,older_registration
adv_signal,adv-299870,SEVENTURE PARTNERS,SEVENTURE PARTNERS,299870,802-114772,ERA,ACTIVE,2019-01-31,2026-04-03,PARIS,,France,+33157950510,http://www.seventure.fr,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/299870,https://www.linkedin.com/search/results/companies/?keywords=SEVENTURE+PARTNERS,https://www.linkedin.com/search/results/people/?keywords=SEVENTURE+PARTNERS+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=SEVENTURE+PARTNERS+venture+capital,unresolved,older_registration
adv_signal,adv-297723,CDIB CAPITAL INTERNATIONAL (USA) CORPORATION,CDIB CAPITAL INTERNATIONAL (USA) CORPORATION,297723,802-114770,ERA,ACTIVE,2019-01-30,2026-07-22,NEW YORK,NY,United States,212 210 6251,https://www.cdibcapitalgroup.com/en/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/297723,https://www.linkedin.com/search/results/companies/?keywords=CDIB+CAPITAL+INTERNATIONAL+%28USA%29+CORPORATION,https://www.linkedin.com/search/results/people/?keywords=CDIB+CAPITAL+INTERNATIONAL+%28USA%29+CORPORATION+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CDIB+CAPITAL+INTERNATIONAL+%28USA%29+CORPORATION+venture+capital,unresolved,older_registration
adv_signal,adv-298588,GOLDSTREAM CAPITAL MANAGEMENT LIMITED,GOLDSTREAM CAPITAL MANAGEMENT LIMITED,298588,802-114760,ERA,ACTIVE,2019-01-30,2026-03-25,HONG KONG,,Hong Kong,852 2108 7800,,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/298588,https://www.linkedin.com/search/results/companies/?keywords=GOLDSTREAM+CAPITAL+MANAGEMENT+LIMITED,https://www.linkedin.com/search/results/people/?keywords=GOLDSTREAM+CAPITAL+MANAGEMENT+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=GOLDSTREAM+CAPITAL+MANAGEMENT+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-299793,"FRIST CRESSEY VENTURES MANAGEMENT, LLC","FRIST CRESSEY VENTURES MANAGEMENT, LLC",299793,802-114762,ERA,ACTIVE,2019-01-30,2026-03-17,NASHVILLE,TN,United States,615-933-6889,http://www.fcventures.com,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/299793,https://www.linkedin.com/search/results/companies/?keywords=FRIST+CRESSEY+VENTURES+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=FRIST+CRESSEY+VENTURES+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=FRIST+CRESSEY+VENTURES+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300276,"BLUE LAGOON ADVISORS, LLC","BLUE LAGOON ADVISORS, LLC",300276,802-114756,ERA,ACTIVE,2019-01-29,2026-03-20,ORLANDO,FL,United States,202-669-3427,https://www.blu.biz/,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300276,https://www.linkedin.com/search/results/companies/?keywords=BLUE+LAGOON+ADVISORS%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=BLUE+LAGOON+ADVISORS%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BLUE+LAGOON+ADVISORS%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-160980,"CLARUS VENTURES, LLC","CLARUS VENTURES, LLC",160980,801-114471,Registered,APPROVED,2019-01-28,2026-03-30,CAMBRIDGE,MA,United States,617-949-2200,https://www.instagram.com/blackstone,possible_venture_manager,The filed adviser name contains an explicit venture/VC term; strategy still needs verification.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/160980,https://www.linkedin.com/search/results/companies/?keywords=CLARUS+VENTURES%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=CLARUS+VENTURES%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CLARUS+VENTURES%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300315,BAIL CAPITAL LLC,BAIL CAPITAL LLC,300315,802-114747,ERA,ACTIVE,2019-01-28,2026-03-26,CORAL GABLES,FL,United States,518-810-3484,https://bail.capital/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300315,https://www.linkedin.com/search/results/companies/?keywords=BAIL+CAPITAL+LLC,https://www.linkedin.com/search/results/people/?keywords=BAIL+CAPITAL+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BAIL+CAPITAL+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300157,BARING INTERNATIONAL FUND MANAGERS (IRELAND) LIMITED,BARING INTERNATIONAL FUND MANAGERS (IRELAND) LIMITED,300157,802-114742,ERA,ACTIVE,2019-01-24,2026-03-30,DUBLIN,,Ireland,35314869700,HTTPS://WWW.LINKEDIN.COM/COMPANY/BARINGS,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300157,https://www.linkedin.com/search/results/companies/?keywords=BARING+INTERNATIONAL+FUND+MANAGERS+%28IRELAND%29+LIMITED,https://www.linkedin.com/search/results/people/?keywords=BARING+INTERNATIONAL+FUND+MANAGERS+%28IRELAND%29+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=BARING+INTERNATIONAL+FUND+MANAGERS+%28IRELAND%29+LIMITED+venture+capital,unresolved,older_registration
adv_signal,adv-298911,MORRO VENTURE PARTNERS LLC,MORRO VENTURE PARTNERS LLC,298911,802-114730,ERA,ACTIVE,2019-01-22,2026-03-17,SAN JUAN,PR,United States,787-725-5285,http://www.morroventures.com,possible_venture_manager,The adviser reports the private-fund exemption and its filed name contains an explicit venture/VC term.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/298911,https://www.linkedin.com/search/results/companies/?keywords=MORRO+VENTURE+PARTNERS+LLC,https://www.linkedin.com/search/results/people/?keywords=MORRO+VENTURE+PARTNERS+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=MORRO+VENTURE+PARTNERS+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-299779,"TALANTON ADVISORS, LLC","TALANTON ADVISORS, LLC",299779,802-114731,ERA,ACTIVE,2019-01-22,2025-08-14,,,,617-519-5865,http://www.talantonllc.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/299779,https://www.linkedin.com/search/results/companies/?keywords=TALANTON+ADVISORS%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=TALANTON+ADVISORS%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=TALANTON+ADVISORS%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300466,"ARRIVE OPPORTUNITIES MANAGEMENT, LLC","ARRIVE OPPORTUNITIES MANAGEMENT, LLC",300466,802-114726,ERA,ACTIVE,2019-01-18,2026-04-22,NEW YORK,NY,United States,212-847-0161,https://www.crunchbase.com/organization/arrive-361a,explicit_venture_exemption,Form ADV Item 2.B.(1) says the adviser relies on the venture-capital-fund adviser exemption.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300466,https://www.linkedin.com/search/results/companies/?keywords=ARRIVE+OPPORTUNITIES+MANAGEMENT%2C+LLC,https://www.linkedin.com/search/results/people/?keywords=ARRIVE+OPPORTUNITIES+MANAGEMENT%2C+LLC+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ARRIVE+OPPORTUNITIES+MANAGEMENT%2C+LLC+venture+capital,unresolved,older_registration
adv_signal,adv-300067,"ASTERION INDUSTRIAL PARTNERS, SGEIC, S.A.","ASTERION INDUSTRIAL PARTNERS, SGEIC, S.A.",300067,802-114722,ERA,ACTIVE,2019-01-18,2026-03-16,MADRID,,Spain,00-34-91-088-7404,https://www.asterionindustrial.com/,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300067,https://www.linkedin.com/search/results/companies/?keywords=ASTERION+INDUSTRIAL+PARTNERS%2C+SGEIC%2C+S.A.,https://www.linkedin.com/search/results/people/?keywords=ASTERION+INDUSTRIAL+PARTNERS%2C+SGEIC%2C+S.A.+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=ASTERION+INDUSTRIAL+PARTNERS%2C+SGEIC%2C+S.A.+venture+capital,unresolved,older_registration
adv_signal,adv-300303,CAPITAL TODAY RIVER MANAGEMENT LIMITED,CAPITAL TODAY RIVER MANAGEMENT LIMITED,300303,802-114716,ERA,ACTIVE,2019-01-16,2026-03-17,HONG KONG,,Hong Kong,852 2866 3088,http://CapitalToday.com,strategy_unresolved,Private-fund adviser; VC strategy has not been established. Retained for strategy review.,no,2026-09-07,https://reports.adviserinfo.sec.gov/reports/CompilationReports/IA_FIRM_SEC_Feed_09_07_2026.xml.gz,https://adviserinfo.sec.gov/firm/summary/300303,https://www.linkedin.com/search/results/companies/?keywords=CAPITAL+TODAY+RIVER+MANAGEMENT+LIMITED,https://www.linkedin.com/search/results/people/?keywords=CAPITAL+TODAY+RIVER+MANAGEMENT+LIMITED+founder+%22general+partner%22+%22managing+partner%22,https://www.google.com/search?q=CAPITAL+TODAY+RIVER+MANAGEMENT+LIMITED+venture+capital,unresolved,older_registration
